OrderID;Date;ProductCategory;Price;Quantity;Date_raw;TotalSale
1758;2022-02-03;electronica;48.0;2.0;03/02/2022;96.0
1759;2022-05-19;electronica;39.0;2.0;19/05/2022;78.0
1760;2022-02-10;alimento;21.0;2.0;10-feb-22;42.0
1761;2022-01-11;alimento;11.0;4.0;11/01/2022;44.0
1762;2022-04-15;alimento;3.0;5.0;15/04/2022;15.0
1763;2022-02-06;alimento;43.0;3.0;06-feb-22;129.0
1764;2022-03-08;alimento;12.0;1.0;08/03/2022;12.0
1765;2022-05-20;hogar;37.0;5.0;20/05/2022;185.0
1766;2022-05-13;hogar;45.0;5.0;13-may-22;225.0
1767;2022-04-26;hogar;22.0;5.0;26/04/2022;110.0
1768;2022-03-17;jardin;6.0;5.0;17/03/2022;30.0
1769;;jardin;15.0;4.0;08-abr-22;60.0
1770;2022-04-10;jardin;34.0;5.0;10/04/2022;170.0
1771;2022-03-13;jardin;21.0;4.0;13/03/2022;84.0
1772;;camping;43.0;3.0;05-abr-22;129.0
1773;2022-01-06;camping;47.0;3.0;06/01/2022;141.0
1774;2022-03-24;camping;3.0;3.0;24/03/2022;9.0
1775;;camping;15.0;4.0;22-abr-22;60.0
1776;2022-04-24;vestimenta;22.0;3.0;24/04/2022;66.0
1777;2022-05-23;vestimenta;37.0;3.0;23/05/2022;111.0
1778;2022-02-16;vestimenta;18.0;5.0;16-feb-22;90.0
1779;2022-04-26;vestimenta;16.0;3.0;26/04/2022;48.0
1780;2022-01-27;vestimenta;29.0;4.0;27/01/2022;116.0
1781;2022-05-02;electronica;26.0;4.0;02-may-22;104.0
1782;2022-02-23;electronica;15.0;1.0;23/02/2022;15.0
1783;2022-02-24;electronica;39.0;3.0;24/02/2022;117.0
1784;2022-05-20;electronica;25.0;3.0;20-may-22;75.0
1785;2022-02-14;alimento;26.0;3.0;14/02/2022;78.0
1786;2022-02-20;alimento;14.0;1.0;20/02/2022;14.0
1787;2022-02-08;alimento;43.0;3.0;08-feb-22;129.0
1788;2022-03-13;alimento;6.0;5.0;13/03/2022;30.0
1789;2022-01-11;alimento;28.0;2.0;11/01/2022;56.0
1790;;hogar;6.0;5.0;02-abr-22;30.0
1791;2022-02-21;hogar;25.0;3.0;21/02/2022;75.0
1792;2022-03-13;hogar;3.0;1.0;13/03/2022;3.0
1793;2022-03-17;jardin;42.0;5.0;17-mar-22;210.0
1794;2022-01-11;jardin;45.0;5.0;11/01/2022;225.0
1795;2022-05-15;jardin;12.0;3.0;15/05/2022;36.0
1796;2022-03-19;jardin;38.0;4.0;19-mar-22;152.0
1797;2022-02-03;camping;31.0;1.0;03/02/2022;31.0
1798;2022-05-22;camping;14.0;4.0;22/05/2022;56.0
1799;2022-02-17;camping;41.0;2.0;17-feb-22;82.0
1800;2022-05-29;camping;42.0;2.0;29/05/2022;84.0
1801;2022-04-28;vestimenta;4.0;2.0;28/04/2022;8.0
1802;;vestimenta;41.0;2.0;06-abr-22;82.0
1803;2022-02-04;vestimenta;7.0;2.0;04/02/2022;14.0
1804;2022-04-02;vestimenta;47.0;1.0;02/04/2022;47.0
1805;;vestimenta;39.0;1.0;14-ene-22;39.0
1806;2022-05-21;electronica;34.0;1.0;21/05/2022;34.0
1807;2022-03-06;electronica;28.0;5.0;06/03/2022;140.0
1808;2022-05-14;electronica;15.0;5.0;14-may-22;75.0
1809;2022-05-21;electronica;12.0;5.0;21/05/2022;60.0
1810;2022-01-08;alimento;24.0;2.0;08/01/2022;48.0
1811;2022-03-13;alimento;13.0;1.0;13-mar-22;13.0
1812;2022-04-03;alimento;6.0;4.0;03/04/2022;24.0
1813;2022-02-10;alimento;33.0;2.0;10/02/2022;66.0
1814;;alimento;44.0;2.0;17-ene-22;88.0
1815;2022-04-03;hogar;15.0;4.0;03/04/2022;60.0
1816;2022-03-16;hogar;27.0;2.0;16/03/2022;54.0
1817;;hogar;13.0;5.0;16-abr-22;65.0
1818;2022-05-20;jardin;43.0;1.0;20/05/2022;43.0
1819;2022-04-18;jardin;38.0;3.0;18/04/2022;114.0
1820;;jardin;41.0;5.0;25-abr-22;205.0
1821;2022-03-31;jardin;34.0;1.0;31/03/2022;34.0
1822;2022-01-16;camping;48.0;4.0;16/01/2022;192.0
1823;;camping;3.0;4.0;14-abr-22;12.0
1824;2022-03-14;camping;3.0;4.0;14/03/2022;12.0
1825;2022-04-14;camping;12.0;4.0;14/04/2022;48.0
1826;2022-05-13;vestimenta;9.0;2.0;13-may-22;18.0
1827;2022-03-11;vestimenta;32.0;4.0;11/03/2022;128.0
1828;2022-03-27;vestimenta;26.0;2.0;27/03/2022;52.0
1829;2022-05-14;vestimenta;36.0;4.0;14-may-22;144.0
1830;2022-02-25;vestimenta;39.0;3.0;25/02/2022;117.0
1831;2022-02-24;electronica;35.0;4.0;24/02/2022;140.0
1832;2022-05-04;electronica;20.0;3.0;04-may-22;60.0
1833;2022-03-29;electronica;9.0;4.0;29/03/2022;36.0
1834;2022-02-08;electronica;29.0;1.0;08/02/2022;29.0
1835;2022-05-08;alimento;16.0;3.0;08-may-22;48.0
1836;2022-04-17;alimento;2.0;4.0;17/04/2022;8.0
1837;2022-02-08;alimento;20.0;1.0;08/02/2022;20.0
1838;2022-02-09;alimento;48.0;2.0;09-feb-22;96.0
1839;2022-01-20;alimento;47.0;5.0;20/01/2022;235.0
1840;2022-03-20;hogar;46.0;5.0;20/03/2022;230.0
1841;2022-03-14;hogar;23.0;5.0;14-mar-22;115.0
1842;2022-05-25;hogar;27.0;3.0;25/05/2022;81.0
1843;2022-05-06;jardin;28.0;2.0;06/05/2022;56.0
1844;2022-05-03;jardin;10.0;3.0;03-may-22;30.0
1845;2022-05-31;jardin;10.0;1.0;31/05/2022;10.0
1846;2022-04-18;jardin;43.0;1.0;18/04/2022;43.0
1847;;camping;13.0;5.0;31-ene-22;65.0
1848;2022-05-27;camping;51.0;1.0;27/05/2022;51.0
1849;2022-04-22;camping;9.0;2.0;22/04/2022;18.0
1850;;camping;12.0;4.0;23-ene-22;48.0
1851;2022-04-29;vestimenta;6.0;1.0;29/04/2022;6.0
1852;2022-02-27;vestimenta;30.0;3.0;27/02/2022;90.0
1853;;vestimenta;47.0;3.0;14-abr-22;141.0
1854;2022-01-28;vestimenta;13.0;3.0;28/01/2022;39.0
1855;2022-03-01;vestimenta;48.0;2.0;01/03/2022;96.0
1856;2022-02-15;electronica;5.0;1.0;15-feb-22;5.0
1857;2022-04-25;electronica;5.0;1.0;25/04/2022;5.0
1858;2022-03-29;electronica;25.0;3.0;29/03/2022;75.0
1859;2022-02-12;electronica;24.0;5.0;12-feb-22;120.0
1860;2022-03-08;alimento;7.0;5.0;08/03/2022;35.0
1861;2022-03-26;alimento;23.0;5.0;26/03/2022;115.0
1862;2022-02-01;alimento;18.0;4.0;01-feb-22;72.0
1863;2022-01-19;alimento;4.0;2.0;19/01/2022;8.0
1864;2022-01-28;alimento;26.0;5.0;28/01/2022;130.0
1865;2022-05-11;hogar;27.0;5.0;11-may-22;135.0
1866;2022-05-28;hogar;24.0;1.0;28/05/2022;24.0
1867;2022-01-07;hogar;31.0;5.0;07/01/2022;155.0
1868;2022-02-17;jardin;15.0;4.0;17-feb-22;60.0
1869;2022-03-09;jardin;6.0;3.0;09/03/2022;18.0
1870;2022-01-11;jardin;32.0;3.0;11/01/2022;96.0
1871;2022-03-21;jardin;44.0;2.0;21-mar-22;88.0
1872;2022-03-09;camping;5.0;3.0;09/03/2022;15.0
1873;2022-05-03;camping;15.0;1.0;03/05/2022;15.0
1874;;camping;22.0;1.0;12-abr-22;22.0
1875;2022-01-31;camping;38.0;2.0;31/01/2022;76.0
1876;2022-01-03;vestimenta;11.0;2.0;03/01/2022;22.0
1877;2022-03-11;vestimenta;17.0;4.0;11-mar-22;68.0
1878;2022-01-07;vestimenta;4.0;4.0;07/01/2022;16.0
1879;2022-01-21;vestimenta;2.0;4.0;21/01/2022;8.0
1880;;vestimenta;14.0;2.0;04-ene-22;28.0
1881;2022-01-09;electronica;4.0;2.0;09/01/2022;8.0
1882;2022-02-26;electronica;38.0;3.0;26/02/2022;114.0
1883;;electronica;14.0;3.0;26-abr-22;42.0
1884;2022-04-29;electronica;37.0;1.0;29/04/2022;37.0
1885;2022-04-09;alimento;47.0;4.0;09/04/2022;188.0
1886;2022-05-08;alimento;13.0;5.0;08-may-22;65.0
1887;2022-02-04;alimento;30.0;2.0;04/02/2022;60.0
1888;2022-04-26;alimento;44.0;5.0;26/04/2022;220.0
1889;2022-05-18;alimento;44.0;2.0;18-may-22;88.0
1890;2022-02-15;hogar;14.0;1.0;15/02/2022;14.0
1891;2022-01-19;hogar;46.0;1.0;19/01/2022;46.0
1892;2022-02-12;hogar;15.0;2.0;12-feb-22;30.0
1893;2022-04-10;jardin;50.0;3.0;10/04/2022;150.0
1894;2022-05-01;jardin;4.0;3.0;01/05/2022;12.0
1895;2022-05-22;jardin;9.0;5.0;22-may-22;45.0
1896;2022-02-18;jardin;32.0;4.0;18/02/2022;128.0
1897;2022-01-25;camping;4.0;2.0;25/01/2022;8.0
1898;2022-05-26;camping;9.0;2.0;26-may-22;18.0
1899;2022-03-28;camping;14.0;2.0;28/03/2022;28.0
1900;2022-02-01;camping;47.0;5.0;01/02/2022;235.0
1901;2022-06-04;vestimenta;8.0;2.0;04-jun-22;16.0
1902;2022-03-06;vestimenta;18.0;3.0;06/03/2022;54.0
1903;2022-01-01;vestimenta;10.0;5.0;01/01/2022;50.0
1904;;vestimenta;18.0;1.0;28-abr-22;18.0
1905;2022-05-19;vestimenta;43.0;1.0;19/05/2022;43.0
1906;2022-01-17;electronica;11.0;4.0;17/01/2022;44.0
1907;2022-02-16;electronica;44.0;5.0;16-feb-22;220.0
1908;2022-04-15;electronica;14.0;1.0;15/04/2022;14.0
1909;2022-01-25;electronica;30.0;1.0;25/01/2022;30.0
1910;2022-05-29;alimento;20.0;4.0;29-may-22;80.0
1911;2022-03-24;alimento;37.0;3.0;24/03/2022;111.0
1912;2022-03-31;alimento;10.0;2.0;31/03/2022;20.0
1913;;alimento;49.0;3.0;07-ene-22;147.0
1914;2022-02-19;alimento;35.0;2.0;19/02/2022;70.0
1915;2022-02-12;hogar;44.0;4.0;12/02/2022;176.0
1916;2022-05-26;hogar;31.0;2.0;26-may-22;62.0
1917;2022-04-21;hogar;33.0;1.0;21/04/2022;33.0
1918;2022-03-05;jardin;43.0;3.0;05/03/2022;129.0
1919;2022-06-03;jardin;18.0;5.0;03-jun-22;90.0
1920;2022-02-21;jardin;39.0;1.0;21/02/2022;39.0
1921;2022-03-02;jardin;18.0;5.0;02/03/2022;90.0
1922;2022-02-21;camping;17.0;2.0;21-feb-22;34.0
1923;2022-02-21;camping;42.0;1.0;21/02/2022;42.0
1924;2022-01-18;camping;15.0;4.0;18/01/2022;60.0
1925;2022-02-15;camping;36.0;5.0;15-feb-22;180.0
1926;2022-05-28;vestimenta;21.0;2.0;28/05/2022;42.0
1927;2022-01-16;vestimenta;34.0;3.0;16/01/2022;102.0
1928;2022-02-13;vestimenta;23.0;3.0;13-feb-22;69.0
1929;2022-03-27;vestimenta;33.0;2.0;27/03/2022;66.0
1930;2022-06-05;vestimenta;20.0;3.0;05/06/2022;60.0
1931;2022-03-29;electronica;31.0;5.0;29-mar-22;155.0
1932;2022-02-19;electronica;16.0;1.0;19/02/2022;16.0
1933;2022-05-03;electronica;7.0;1.0;03/05/2022;7.0
1934;;electronica;12.0;4.0;15-ene-22;48.0
1935;2022-01-29;alimento;12.0;5.0;29/01/2022;60.0
1936;2022-01-17;alimento;15.0;1.0;17/01/2022;15.0
1937;2022-02-22;alimento;6.0;2.0;22-feb-22;12.0
1938;2022-04-06;alimento;7.0;2.0;06/04/2022;14.0
1939;2022-03-03;alimento;49.0;3.0;03/03/2022;147.0
1940;;hogar;7.0;5.0;28-ene-22;35.0
1941;2022-03-07;hogar;19.0;2.0;07/03/2022;38.0
1942;2022-03-02;hogar;4.0;2.0;02/03/2022;8.0
1943;2022-02-27;jardin;42.0;3.0;27-feb-22;126.0
1944;2022-03-26;jardin;40.0;1.0;26/03/2022;40.0
1945;2022-05-08;jardin;47.0;4.0;08/05/2022;188.0
1946;2022-06-06;jardin;47.0;5.0;06-jun-22;235.0
1947;2022-05-09;camping;12.0;2.0;09/05/2022;24.0
1948;2022-03-29;camping;43.0;4.0;29/03/2022;172.0
1949;2022-05-08;camping;49.0;1.0;08-may-22;49.0
1950;2022-03-27;camping;41.0;1.0;27/03/2022;41.0
1951;2022-02-10;vestimenta;24.0;3.0;10/02/2022;72.0
1952;;vestimenta;34.0;5.0;10-abr-22;170.0
1953;2022-01-29;vestimenta;24.0;3.0;29/01/2022;72.0
1954;2022-05-04;vestimenta;13.0;3.0;04/05/2022;39.0
1955;2022-02-11;vestimenta;29.0;2.0;11-feb-22;58.0
1956;2022-05-20;electronica;42.0;3.0;20/05/2022;126.0
1957;2022-05-06;electronica;51.0;1.0;06/05/2022;51.0
1958;2022-02-25;electronica;16.0;5.0;25-feb-22;80.0
1959;2022-04-09;electronica;32.0;2.0;09/04/2022;64.0
1960;2022-05-17;alimento;10.0;4.0;17/05/2022;40.0
1961;2022-05-26;alimento;38.0;2.0;26-may-22;76.0
1962;2022-04-16;alimento;3.0;5.0;16/04/2022;15.0
1963;2022-01-09;alimento;45.0;5.0;09/01/2022;225.0
1964;2022-03-04;alimento;6.0;1.0;04-mar-22;6.0
1965;2022-03-06;hogar;13.0;3.0;06/03/2022;39.0
1966;2022-04-08;hogar;49.0;5.0;08/04/2022;245.0
1967;2022-05-18;hogar;10.0;5.0;18-may-22;50.0
1968;2022-04-28;jardin;23.0;5.0;28/04/2022;115.0
1969;2022-05-28;jardin;48.0;3.0;28/05/2022;144.0
1970;2022-05-19;jardin;30.0;1.0;19-may-22;30.0
1971;2022-02-22;jardin;38.0;3.0;22/02/2022;114.0
1972;2022-03-05;camping;17.0;2.0;05/03/2022;34.0
1973;2022-02-16;camping;16.0;4.0;16-feb-22;64.0
1974;2022-05-25;camping;12.0;5.0;25/05/2022;60.0
1975;2022-05-18;camping;50.0;4.0;18/05/2022;200.0
1976;;vestimenta;12.0;2.0;03-abr-22;24.0
1977;2022-02-17;vestimenta;48.0;2.0;17/02/2022;96.0
1978;2022-04-15;vestimenta;8.0;4.0;15/04/2022;32.0
1979;2022-02-10;vestimenta;30.0;2.0;10-feb-22;60.0
1980;2022-04-22;vestimenta;24.0;2.0;22/04/2022;48.0
1981;2022-02-19;electronica;24.0;5.0;19/02/2022;120.0
1982;2022-02-04;electronica;32.0;3.0;04-feb-22;96.0
1983;2022-05-20;electronica;15.0;5.0;20/05/2022;75.0
1984;2022-01-26;electronica;22.0;5.0;26/01/2022;110.0
1985;2022-05-28;alimento;48.0;3.0;28-may-22;144.0
1986;2022-02-25;alimento;50.0;3.0;25/02/2022;150.0
1987;2022-01-24;alimento;24.0;3.0;24/01/2022;72.0
1988;2022-05-25;alimento;40.0;5.0;25-may-22;200.0
1989;2022-03-02;alimento;47.0;3.0;02/03/2022;141.0
1990;2022-01-17;hogar;42.0;2.0;17/01/2022;84.0
1991;;hogar;16.0;2.0;19-abr-22;32.0
1992;2022-04-07;hogar;41.0;1.0;07/04/2022;41.0
1993;2022-01-14;jardin;36.0;1.0;14/01/2022;36.0
1994;2022-05-20;jardin;40.0;5.0;20-may-22;200.0
1995;2022-05-14;jardin;6.0;2.0;14/05/2022;12.0
1996;2022-04-02;jardin;39.0;5.0;02/04/2022;195.0
1997;2022-06-01;camping;9.0;2.0;01-jun-22;18.0
1998;2022-04-07;camping;21.0;4.0;07/04/2022;84.0
1999;2022-03-01;camping;8.0;1.0;01/03/2022;8.0
2000;2022-02-18;camping;32.0;2.0;18-feb-22;64.0
2001;2022-01-27;vestimenta;21.0;2.0;27/01/2022;42.0
2002;2022-06-04;vestimenta;16.0;2.0;04/06/2022;32.0
2003;;vestimenta;38.0;5.0;16-ene-22;190.0
2004;2022-05-08;vestimenta;46.0;3.0;08/05/2022;138.0
2005;2022-02-23;vestimenta;22.0;4.0;23/02/2022;88.0
2006;2022-05-25;electronica;44.0;3.0;25-may-22;132.0
2007;2022-03-20;electronica;44.0;2.0;20/03/2022;88.0
2008;2022-01-07;electronica;42.0;2.0;07/01/2022;84.0
2009;2022-05-23;electronica;36.0;4.0;23-may-22;144.0
2010;2022-02-18;alimento;24.0;5.0;18/02/2022;120.0
2011;2022-05-10;alimento;29.0;1.0;10/05/2022;29.0
2012;2022-05-12;alimento;39.0;2.0;12-may-22;78.0
2013;2022-05-10;alimento;51.0;2.0;10/05/2022;102.0
2014;2022-04-16;alimento;38.0;1.0;16/04/2022;38.0
2015;2022-05-09;hogar;41.0;3.0;09-may-22;123.0
2016;2022-04-12;hogar;46.0;1.0;12/04/2022;46.0
2017;2022-01-05;hogar;42.0;4.0;05/01/2022;168.0
2018;;jardin;43.0;3.0;14-abr-22;129.0
2019;2022-01-13;jardin;15.0;1.0;13/01/2022;15.0
2020;2022-05-01;jardin;27.0;4.0;01/05/2022;108.0
2021;2022-05-09;jardin;35.0;2.0;09-may-22;70.0
2022;2022-05-16;camping;48.0;4.0;16/05/2022;192.0
2023;2022-04-04;camping;32.0;5.0;04/04/2022;160.0
2024;2022-03-12;camping;13.0;5.0;12-mar-22;65.0
2025;2022-01-30;camping;43.0;1.0;30/01/2022;43.0
2026;2022-03-28;vestimenta;44.0;4.0;28/03/2022;176.0
2027;2022-03-31;vestimenta;16.0;3.0;31-mar-22;48.0
2028;2022-04-12;vestimenta;38.0;5.0;12/04/2022;190.0
2029;2022-04-13;vestimenta;31.0;4.0;13/04/2022;124.0
2030;;vestimenta;34.0;3.0;01-ene-22;102.0
2031;2022-04-08;electronica;22.0;3.0;08/04/2022;66.0
2032;2022-03-03;electronica;13.0;5.0;03/03/2022;65.0
2033;2022-03-01;electronica;48.0;1.0;01-mar-22;48.0
2034;2022-05-07;electronica;24.0;4.0;07/05/2022;96.0
2035;2022-05-27;alimento;25.0;5.0;27/05/2022;125.0
2036;;alimento;18.0;5.0;24-ene-22;90.0
2037;2022-01-21;alimento;24.0;5.0;21/01/2022;120.0
2038;2022-02-18;alimento;29.0;4.0;18/02/2022;116.0
2039;;alimento;46.0;3.0;13-ene-22;138.0
2040;2022-04-24;hogar;38.0;5.0;24/04/2022;190.0
2041;2022-01-31;hogar;20.0;4.0;31/01/2022;80.0
2042;2022-03-07;hogar;51.0;4.0;07-mar-22;204.0
2043;2022-03-29;jardin;8.0;1.0;29/03/2022;8.0
2044;2022-04-04;jardin;26.0;1.0;04/04/2022;26.0
2045;;jardin;28.0;1.0;08-ene-22;28.0
2046;2022-01-18;jardin;3.0;4.0;18/01/2022;12.0
2047;2022-05-11;camping;9.0;1.0;11/05/2022;9.0
2048;2022-05-11;camping;4.0;1.0;11-may-22;4.0
2049;2022-06-05;camping;29.0;3.0;05/06/2022;87.0
2050;2022-05-29;camping;30.0;2.0;29/05/2022;60.0
2051;2022-03-18;vestimenta;45.0;2.0;18-mar-22;90.0
2052;2022-05-06;vestimenta;34.0;1.0;06/05/2022;34.0
2053;2022-04-08;vestimenta;41.0;2.0;08/04/2022;82.0
2054;;vestimenta;23.0;4.0;24-ene-22;92.0
2055;2022-04-28;vestimenta;42.0;4.0;28/04/2022;168.0
2056;2022-05-28;electronica;47.0;3.0;28/05/2022;141.0
2057;;electronica;32.0;5.0;19-abr-22;160.0
2058;2022-01-01;electronica;24.0;3.0;01/01/2022;72.0
2059;2022-04-10;electronica;18.0;5.0;10/04/2022;90.0
2060;2022-03-18;alimento;47.0;5.0;18-mar-22;235.0
2061;2022-05-04;alimento;19.0;3.0;04/05/2022;57.0
2062;2022-05-14;alimento;10.0;3.0;14/05/2022;30.0
2063;;alimento;3.0;4.0;06-ene-22;12.0
2064;2022-04-03;alimento;29.0;2.0;03/04/2022;58.0
2065;2022-02-01;hogar;35.0;2.0;01/02/2022;70.0
2066;2022-03-24;hogar;7.0;5.0;24-mar-22;35.0
2067;2022-05-05;hogar;11.0;2.0;05/05/2022;22.0
2068;2022-03-13;jardin;42.0;5.0;13/03/2022;210.0
2069;;jardin;48.0;2.0;27-ene-22;96.0
2070;2022-05-20;jardin;42.0;5.0;20/05/2022;210.0
2071;2022-05-02;jardin;46.0;3.0;02/05/2022;138.0
2072;2022-02-15;camping;8.0;4.0;15-feb-22;32.0
2073;2022-04-02;camping;9.0;1.0;02/04/2022;9.0
2074;2022-06-01;camping;39.0;1.0;01/06/2022;39.0
2075;;camping;40.0;5.0;01-abr-22;200.0
2076;2022-04-02;vestimenta;21.0;5.0;02/04/2022;105.0
2077;2022-04-26;vestimenta;48.0;5.0;26/04/2022;240.0
2078;;vestimenta;35.0;3.0;13-abr-22;105.0
2079;2022-05-13;vestimenta;3.0;1.0;13/05/2022;3.0
2080;2022-06-06;vestimenta;30.0;3.0;06/06/2022;90.0
2081;2022-03-18;electronica;9.0;2.0;18-mar-22;18.0
2082;2022-03-30;electronica;21.0;4.0;30/03/2022;84.0
2083;2022-04-14;electronica;37.0;3.0;14/04/2022;111.0
2084;;electronica;21.0;5.0;29-ene-22;105.0
2085;2022-04-18;alimento;29.0;5.0;18/04/2022;145.0
2086;2022-02-09;alimento;7.0;3.0;09/02/2022;21.0
2087;2022-05-12;alimento;30.0;4.0;12-may-22;120.0
2088;2022-04-30;alimento;33.0;1.0;30/04/2022;33.0
2089;2022-04-11;alimento;51.0;3.0;11/04/2022;153.0
2090;2022-02-13;hogar;19.0;3.0;13-feb-22;57.0
2091;2022-05-02;hogar;8.0;1.0;02/05/2022;8.0
2092;2022-03-14;hogar;40.0;5.0;14/03/2022;200.0
2093;2022-05-29;jardin;4.0;4.0;29-may-22;16.0
2094;2022-01-05;jardin;17.0;1.0;05/01/2022;17.0
2095;2022-01-17;jardin;8.0;5.0;17/01/2022;40.0
2096;2022-05-30;jardin;45.0;1.0;30-may-22;45.0
2097;2022-01-17;camping;17.0;1.0;17/01/2022;17.0
2098;2022-05-08;camping;18.0;3.0;08/05/2022;54.0
2099;2022-03-20;camping;48.0;2.0;20-mar-22;96.0
2100;2022-01-14;camping;12.0;2.0;14/01/2022;24.0
2101;2022-03-29;vestimenta;38.0;2.0;29/03/2022;76.0
2102;2022-02-27;vestimenta;49.0;4.0;27-feb-22;196.0
2103;2022-05-18;vestimenta;32.0;5.0;18/05/2022;160.0
2104;2022-01-06;vestimenta;9.0;5.0;06/01/2022;45.0
2105;2022-05-14;vestimenta;9.0;4.0;14-may-22;36.0
2106;2022-03-14;electronica;46.0;4.0;14/03/2022;184.0
2107;2022-03-10;electronica;3.0;3.0;10/03/2022;9.0
2108;2022-05-07;electronica;12.0;3.0;07-may-22;36.0
2109;2022-05-02;electronica;2.0;5.0;02/05/2022;10.0
2110;2022-02-17;alimento;34.0;5.0;17/02/2022;170.0
2111;;alimento;51.0;2.0;19-abr-22;102.0
2112;2022-02-06;alimento;24.0;1.0;06/02/2022;24.0
2113;2022-05-10;alimento;33.0;1.0;10/05/2022;33.0
2114;2022-05-26;alimento;49.0;5.0;26-may-22;245.0
2115;2022-02-03;hogar;24.0;5.0;03/02/2022;120.0
2116;2022-04-02;hogar;48.0;5.0;02/04/2022;240.0
2117;2022-03-28;hogar;6.0;1.0;28-mar-22;6.0
2118;2022-05-01;jardin;34.0;5.0;01/05/2022;170.0
2119;2022-03-30;jardin;50.0;5.0;30/03/2022;250.0
2120;;jardin;39.0;4.0;17-ene-22;156.0
2121;2022-04-13;jardin;35.0;1.0;13/04/2022;35.0
2122;2022-04-25;camping;3.0;1.0;25/04/2022;3.0
2123;2022-02-23;camping;38.0;4.0;23-feb-22;152.0
2124;2022-05-12;camping;38.0;3.0;12/05/2022;114.0
2125;2022-06-02;camping;29.0;4.0;02/06/2022;116.0
2126;;vestimenta;41.0;2.0;19-ene-22;82.0
2127;2022-01-15;vestimenta;39.0;5.0;15/01/2022;195.0
2128;2022-01-24;vestimenta;29.0;1.0;24/01/2022;29.0
2129;2022-03-10;vestimenta;20.0;3.0;10-mar-22;60.0
2130;2022-01-30;vestimenta;13.0;5.0;30/01/2022;65.0
2131;2022-04-04;electronica;28.0;3.0;04/04/2022;84.0
2132;2022-05-13;electronica;15.0;1.0;13-may-22;15.0
2133;2022-05-26;electronica;24.0;2.0;26/05/2022;48.0
2134;2022-04-28;electronica;50.0;3.0;28/04/2022;150.0
2135;2022-02-10;alimento;15.0;4.0;10-feb-22;60.0
2136;2022-01-18;alimento;46.0;3.0;18/01/2022;138.0
2137;2022-01-09;alimento;11.0;2.0;09/01/2022;22.0
2138;2022-03-23;alimento;49.0;4.0;23-mar-22;196.0
2139;2022-02-22;alimento;24.0;3.0;22/02/2022;72.0
2140;2022-04-11;hogar;9.0;5.0;11/04/2022;45.0
2141;;hogar;25.0;5.0;13-ene-22;125.0
2142;2022-04-11;hogar;18.0;1.0;11/04/2022;18.0
2143;2022-05-16;jardin;46.0;1.0;16/05/2022;46.0
2144;;jardin;48.0;5.0;14-ene-22;240.0
2145;2022-03-04;jardin;34.0;3.0;04/03/2022;102.0
2146;2022-04-01;jardin;4.0;1.0;01/04/2022;4.0
2147;2022-02-21;camping;31.0;4.0;21-feb-22;124.0
2148;2022-04-23;camping;20.0;5.0;23/04/2022;100.0
2149;2022-03-30;camping;45.0;4.0;30/03/2022;180.0
2150;;camping;48.0;4.0;04-abr-22;192.0
2151;2022-03-25;vestimenta;11.0;4.0;25/03/2022;44.0
2152;2022-04-22;vestimenta;26.0;3.0;22/04/2022;78.0
2153;2022-05-17;vestimenta;16.0;5.0;17-may-22;80.0
2154;2022-02-16;vestimenta;26.0;5.0;16/02/2022;130.0
2155;2022-05-06;vestimenta;14.0;3.0;06/05/2022;42.0
2156;2022-02-10;electronica;35.0;1.0;10-feb-22;35.0
2157;2022-02-17;electronica;26.0;2.0;17/02/2022;52.0
2158;2022-05-23;electronica;43.0;4.0;23/05/2022;172.0
2159;2022-05-10;electronica;41.0;3.0;10-may-22;123.0
2160;2022-05-14;alimento;39.0;1.0;14/05/2022;39.0
2161;2022-05-26;alimento;14.0;4.0;26/05/2022;56.0
2162;;alimento;20.0;2.0;29-ene-22;40.0
2163;2022-01-13;alimento;10.0;4.0;13/01/2022;40.0
2164;2022-02-05;alimento;4.0;2.0;05/02/2022;8.0
2165;2022-03-21;hogar;45.0;4.0;21-mar-22;180.0
2166;2022-03-26;hogar;47.0;1.0;26/03/2022;47.0
2167;2022-04-15;hogar;29.0;5.0;15/04/2022;145.0
2168;2022-05-30;jardin;6.0;4.0;30-may-22;24.0
2169;2022-02-09;jardin;7.0;5.0;09/02/2022;35.0
2170;2022-03-11;jardin;34.0;5.0;11/03/2022;170.0
2171;2022-02-27;jardin;11.0;4.0;27-feb-22;44.0
2172;2022-03-12;camping;38.0;3.0;12/03/2022;114.0
2173;2022-02-14;camping;19.0;4.0;14/02/2022;76.0
2174;2022-02-04;camping;36.0;3.0;04-feb-22;108.0
2175;2022-02-22;camping;9.0;5.0;22/02/2022;45.0
2176;2022-04-28;vestimenta;3.0;2.0;28/04/2022;6.0
2177;2022-05-27;vestimenta;50.0;2.0;27-may-22;100.0
2178;2022-02-15;vestimenta;9.0;4.0;15/02/2022;36.0
2179;2022-04-18;vestimenta;21.0;5.0;18/04/2022;105.0
2180;2022-05-04;vestimenta;33.0;4.0;04-may-22;132.0
2181;2022-04-19;electronica;34.0;3.0;19/04/2022;102.0
2182;2022-01-02;electronica;11.0;3.0;02/01/2022;33.0
2183;;electronica;29.0;1.0;23-abr-22;29.0
2184;2022-04-25;electronica;33.0;2.0;25/04/2022;66.0
2185;2022-02-03;alimento;41.0;5.0;03/02/2022;205.0
2186;2022-02-22;alimento;41.0;4.0;22-feb-22;164.0
